customercode,routecode,routename,supervisorname,customername,regionmstname,Sales Apr2026,Sales Mar2026,Sales Feb2026,Sales Jan2026,Sales Dec,Sales Nov,Sales Oct,Sales Sep,Sales Aug,Sales Jul,Sales Jun,Sales May,Sales Apr,Sales Mar,Sales Feb,Sales jan,Last Transaction MonthYear,Months Bucket,Customer Status,Remarks,Updated By,Updated Date
5100527,51047,FUJ BQ,Shakkeer,AL SHABIYA SM,AL DHAID,0,135.6,0.0,74.4,198.36,0.0,94.96,90.4,27.85,76.98,145,248,93,226.4,404.5,93,Mar 2026,1 Month,,,,
5100535,51047,FUJ BQ,Habeeb Abdulkader,SWEET ICE TOWER,AL DHAID,0,0.0,0.0,0.0,296.0,68.4,58.4,206.0,24.0,0.0,114,34,231,157.9,0.0,0,Dec 2025,4–6 Months,,,,
5100536,51047,FUJ BQ,Habeeb Abdulkader,NEW MARBAD SM,AL DHAID,0,0.0,0.0,13.8,37.8,0.0,40.0,90.4,177.6,90.4,0,24,48,99.8,0.0,90,Jan 2026,1–3 Months,,,,
5100538,51047,FUJ BQ,Habeeb Abdulkader,AL AMEEN SM,AL DHAID,0,0.0,0.0,34.4,119.0,54.4,34.4,54.4,12.0,90.4,0,179,34,70.8,37.25,34,Jan 2026,1–3 Months,,,,
5100539,51047,FUJ BQ,Habeeb Abdulkader,SALAM SM,AL DHAID,0,126.4,20.0,54.4,182.76,74.4,301.8,382.25,0.0,74.4,295,240,323,6.0,398.30000000000007,104,Mar 2026,1 Month,,,,
5100540,51047,FUJ BQ,Shakkeer,NASIL S/M,AL DHAID,0,0.0,0.0,0.0,9.42,0.0,0.0,0.0,0.0,0.0,0,241,34,38.4,34.4,105,Dec 2025,4–6 Months,,,,
5100549,51047,FUJ BQ,Shakkeer,AL ZAFRA S/M,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0.0,0.0,38,May 2025,7–12 Months,,,,
5100554,51047,FUJ BQ,Habeeb Abdulkader,K.M TRADING Shopping Center (L.L.C),AL DHAID,0,673.2,7378.5,75.0,0.0,671.0,0.0,225.0,1418.8,1002.5,1247,861,250,2594.8,0.0,0,Mar 2026,1 Month,,,,
5100565,51047,FUJ BQ,Shakkeer,WAJIHA CAFETERIA,AL DHAID,0,0.0,0.0,0.0,34.4,0.0,0.0,0.0,0.0,0.0,0,0,0,125.2,0.0,0,Dec 2025,4–6 Months,,,,
5100566,51047,FUJ BQ,Shakkeer,COFFEE & KUNAFA CAFÃ‰,AL DHAID,0,0.0,0.0,108.0,108.0,108.0,108.0,108.0,216.0,108.0,108,216,108,0.0,108.0,432,Jan 2026,1–3 Months,,,,
5100589,51047,FUJ BQ,Shakkeer,AL SEQOUR AL ARABIAH GRO,AL DHAID,0,0.0,0.0,0.0,96.4,0.0,0.0,0.0,37.2,36.0,70,106,0,0.0,0.0,70,Dec 2025,4–6 Months,,,,
5100590,51047,FUJ BQ,Shakkeer,Al Haneef Super Market,AL DHAID,0,110.8,236.88,158.22,978.02,72.0,741.5,306.29999999999995,410.88,157.10000000000002,0,309,269,0.0,0.0,230,Mar 2026,1 Month,,,,
5100596,51047,FUJ BQ,Shakkeer,Fresh Supermarket,AL DHAID,0,0.0,0.0,130.65,102.0,255.46,141.6,259.4,0.0,630.72,100,218,110,0.0,0.0,320,Jan 2026,1–3 Months,,,,
5100600,51047,FUJ BQ,Shakkeer,HAIKO SUPERMARKET,AL DHAID,0,6.9,0.0,0.0,406.34,0.0,6.0,0.0,0.0,0.0,214,0,0,0.0,0.0,0,Mar 2026,1 Month,,,,
5100605,51047,FUJ BQ,Shakkeer,AL SHAHEEN SM,AL DHAID,0,56.0,0.0,132.8,40.4,0.0,0.0,159.4,56.0,0.0,164,0,0,0.0,0.0,40,Mar 2026,1 Month,,,,
5100607,51047,FUJ BQ,Shakkeer,AL HAQ GROCREY,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8,20,0,167,207.0,0.0,54,Jul 2025,7–12 Months,,,,
5100608,51047,FUJ BQ,Shakkeer,HUSSAIN GROCERY,AL DHAID,0,0.0,0.0,0.0,106.4,0.0,0.0,0.0,0.0,0.0,79,70,176,239.5,0.0,116,Dec 2025,4–6 Months,,,,
5100612,51047,FUJ BQ,Shakkeer,AL BADAR,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.4,0.0,0,0,0,0.0,111.2,110,Aug 2025,7–12 Months,,,,
5100614,51047,FUJ BQ,Shakkeer,SAMIR SM,AL DHAID,0,106.24,0.0,175.8,157.0,282.8,0.0,389.29,238.64,0.0,338,312,141,172.3,0.0,292,Mar 2026,1 Month,,,,
5100615,51047,FUJ BQ,Shakkeer,HAMIDA GROCERY,AL DHAID,0,20.8,0.0,40.8,34.4,44.8,0.0,127.98,106.8,0.0,72,109,54,130.0,0.0,109,Mar 2026,1 Month,,,,
5100619,51047,FUJ BQ,Shakkeer,AL Mailee Foodstuff Trading,AL DHAID,0,0.0,1182.0,12261.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6555.0,7590.0,5175,Feb 2026,1–3 Months,,,,
5100621,51047,FUJ BQ,Shakkeer,QASR AL HALA GROCERY,AL DHAID,0,0.0,234.0,0.0,208.0,0.0,0.0,0.0,0.0,123.96,309,364,166,267.6,0.0,249,Feb 2026,1–3 Months,,,,
5100624,51047,FUJ BQ,Shakkeer,OCEANS SUPERMARKET,AL DHAID,0,0.0,0.0,0.0,0.0,105.68,0.0,106.4,0.0,71.2,91,100,71,54.900000000000006,127.6,75,Nov 2025,4–6 Months,,,,
5100625,51047,FUJ BQ,Shakkeer,SHAJALAL GROCERY,AL DHAID,0,0.0,0.0,0.0,333.0,58.8,20.0,55.2,0.0,0.0,161,20,20,0.0,0.0,0,Dec 2025,4–6 Months,,,,
5100653,51011,UAQ BQ 1,Habeeb Abdulkader,MASAT AL MADINA SUPER MARKET,AL DHAID,0,0.0,0.0,592.0,693.2,596.0,278.4,372.0,167.6,331.20000000000005,235,211,311,156.8,310.80000000000007,249,Jan 2026,1–3 Months,,,,
5100657,51012,SHJ BQ 3,Habeeb Abdulkader,WARADAT MUWAILAH GR,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,137,0.0,0.0,0,Apr 2025,7–12 Months,,,,
5100670,51012,SHJ BQ 3,Habeeb Abdulkader,AL NEEFA GROCERY,AL DHAID,0,759.8,1268.4,0.0,0.0,0.0,0.0,46.0,0.0,0.0,380,68,0,1278.75,733.4,509,Mar 2026,1 Month,,,,
5100684,51043,AJM BQ 2,Habeeb Abdulkader,Al Baith AL Hadeeth Sweets & Pastry,AL DHAID,0,0.0,270.0,0.0,0.0,1200.75,273.75,273.75,0.0,0.0,0,0,0,0.0,540.0,0,Feb 2026,1–3 Months,,,,
5100694,51011,UAQ BQ 1,Shakkeer,MADINAT SAJA SUPERMARKET,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,430.74000000000007,258.04,0.0,0.0,0,0,0,0.0,0.0,0,Oct 2025,4–6 Months,,,,
5100700,51043,AJM BQ 2,Shakkeer,TEA WORLD CAFÉ,AL DHAID,0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,78,0.0,0.0,0,Jan 2026,1–3 Months,,,,
510070055,51033,SH-AJ PM 1,Azam Shahzad,MAJID AL FUTTAIM HYPERMARKET,AL DHAID,0,273.75,7404.0,1236.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,688,1497.75,9081.0,481,Mar 2026,1 Month,,,,
5100703,51043,AJM BQ 2,Habeeb Abdulkader,UMAL QURA FOODSTUFF,AL DHAID,0,0.0,0.0,109.68,244.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Jan 2026,1–3 Months,,,,
5100714,51043,AJM BQ 2,Habeeb Abdulkader,FAWAZ FOODSTUFF,AL DHAID,0,114.4,270.52,208.04,373.32,340.56000000000006,316.87999999999994,567.52,253.0,270.0,214,555,123,0.0,0.0,86,Mar 2026,1 Month,,,,
5100726,51043,AJM BQ 2,Habeeb Abdulkader,AL AJEL SUPERMARKET L.L.C,AL DHAID,0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,137,0.0,0.0,0,Feb 2026,1–3 Months,,,,
5100732,51043,AJM BQ 2,Shakkeer,AL SAFOORA F/S,AL DHAID,0,0.0,0.0,44.6,0.0,0.0,325.98,85.82,244.04,297.34000000000003,224,623,329,203.6,160.8,333,Jan 2026,1–3 Months,,,,
5100741,51043,AJM BQ 2,Shakkeer,TBOOK GENERAL TRADING,AL DHAID,0,0.0,54.4,139.82,94.4,218.40000000000003,149.6,158.39999999999998,187.6,197.6,377,110,0,0.0,0.0,0,Feb 2026,1–3 Months,,,,
5100751,51043,AJM BQ 2,Habeeb Abdulkader,AHMED YOUSUF GRO,AL DHAID,0,0.0,0.0,58.4,0.0,142.8,890.6200000000001,598.01,468.56,471.72,520,519,517,235.36,296.96000000000004,272,Jan 2026,1–3 Months,,,,
5100752,51043,AJM BQ 2,Habeeb Abdulkader,KHUBZ WA HALAA BAKERY,AL DHAID,0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Feb 2026,1–3 Months,,,,
5100768,51043,AJM BQ 2,Shakkeer,GREEN FOOD STUFF,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,312,211,84.0,247.6,257,Jun 2025,7–12 Months,,,,
5100769,51011,UAQ BQ 1,Shakkeer,AL MARFA GROCERY,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,80,199.2,206.4,0,Apr 2025,7–12 Months,,,,
5100784,51043,AJM BQ 2,Shakkeer,AL ZEWAAR F/S,AL DHAID,0,0.0,0.0,0.0,0.0,46.4,92.7,131.36,53.54,84.07,297,126,0,0.0,41.6,0,Nov 2025,4–6 Months,,,,
5100789,51021,Ajm BQ-1,Habeeb Abdulkader,BADAR AL MADEENA S/M,AL DHAID,0,2.4,0.0,75.19999999999999,185.2,54.4,90.45,72.0,34.4,20.0,0,16,14,0.0,0.0,15,Mar 2026,1 Month,,,,
5100813,51043,AJM BQ 2,Habeeb Abdulkader,MAZZA CARE SWEETS AND PASTRIES,AL DHAID,0,0.0,1872.0,1636.3500000000004,162.4,0.0,0.0,1368.75,1368.75,1055.5,0,0,2700,1062.0,776.0,1369,Feb 2026,1–3 Months,,,,
5100821,51043,AJM BQ 2,Habeeb Abdulkader,MADINAT AL QAFIYA FOOD STUFF TRADING LLC,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.80000000000001,0.0,0,0,0,0.0,0.0,0,Aug 2025,7–12 Months,,,,
5100825,51021,Ajm BQ-1,Habeeb Abdulkader,M CITY MART GENERAL TRADING  LLC BR,AL DHAID,0,0.0,604.6,0.0,0.0,0.0,146.0,138.0,276.0,276.0,0,0,0,0.0,576.0,194,Feb 2026,1–3 Months,,,,
510090047,51042,DXB BQ 1,Nisamudheen,RIQUAT AL MADIANA,AL DHAID,0,0.0,0.0,7.4,13.599999999999998,11.18,340.80000000000007,3.2,5.2,2.0,0,0,36,36.0,0.0,36,Jan 2026,1–3 Months,,,,
510090055,51014,DXB BQ 2,Nisamudheen,ASHAKANANY SUPER MARKET,AL DHAID,0,0.0,0.0,216.0,0.0,221.6,0.0,0.0,221.2,214.85,256,0,0,0.0,0.0,0,Jan 2026,1–3 Months,,,,
5100991,51003,DXB PM 2,Nisamudheen,LG FMCG TRADING LLC,AL DHAID,0,3795.0,2178.0,4464.0,108.0,2070.0,0.0,0.0,0.0,2070.0,0,0,0,0.0,2070.0,0,Mar 2026,1 Month,,,,
5100992,51057,DXB BQ 5,Nisamudheen,PROSPEROUS RESTAURANTS L.L.C,AL DHAID,0,0.0,0.0,0.0,0.0,154.4,0.0,0.0,0.0,0.0,508,0,0,0.0,0.0,0,Nov 2025,4–6 Months,,,,
5101020,51042,DXB BQ 1,Nisamudheen,SULAIYA SUPERMARKET LLC,AL DHAID,0,0.0,0.0,179.20000000000002,0.0,0.0,199.8,12.0,179.20000000000002,137.60000000000002,0,187,137,295.2,611.6,85,Jan 2026,1–3 Months,,,,
5101025,51033,SH-AJ PM 1,Azam Shahzad,SHARJAH CO-OP SOCIETY-AL KHAN,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,632.0,0.0,0.0,0.0,0,0,1398,5815.370000000001,15686.25,0,Oct 2025,4–6 Months,,,,
5101030,51005,SHJ BQ 2,Habeeb Abdulkader,EYOUN AL GHAZAL SUPERMARKET,AL DHAID,0,207.0,207.0,836.4200000000001,0.0,0.0,0.0,0.0,424.80000000000007,0.0,437,25,0,1508.9,864.68,0,Mar 2026,1 Month,,,,
5101038,51044,SHJ BQ 1,Habeeb Abdulkader,AL RAWAAD GR,AL DHAID,0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,305,0.0,0.0,103,Jan 2026,1–3 Months,,,,
5101045,51005,SHJ BQ 2,Habeeb Abdulkader,JALEEL TRADERS LLC,AL DHAID,0,192.0,118.2,2019.4,254.0,9.42,1191.48,434.14,2037.4,675.5,0,138,0,3714.45,3840.0,0,Mar 2026,1 Month,,,,
5101075,51044,SHJ BQ 1,Habeeb Abdulkader,AL WEQAGAH GR,AL DHAID,0,347.95,0.0,66.2,725.5999999999999,73.95,220.0,5.2,235.2,202.35,17,64,371,296.0,278.40000000000003,444,Mar 2026,1 Month,,,,
5101080,51044,SHJ BQ 1,Habeeb Abdulkader,CITY CENTRE S/M & DEPT. STORE,AL DHAID,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,1728.0,1536.0,0,Nov 2025,4–6 Months,,,,
5101085,51044,SHJ BQ 1,Habeeb Abdulkader,VENICIA S/M,AL DHAID,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,31,13,43.2,0.0,36,Nov 2025,4–6 Months,,,,
510110006,51011,UAQ BQ 1,Shakkeer,MOIDEEN GROCERY L.L.C,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,319.5,315.2,616.6,0.0,0,0,0,0.0,0.0,0,Oct 2025,4–6 Months,,,,
510110008,51011,UAQ BQ 1,Shakkeer,Emirates Sea Catering Services LLC,AL DHAID,0,1035.0,0.0,1035.0,1695.6,1035.0,1035.0,1035.0,1035.0,0.0,0,0,1035,0.0,2070.0,0,Mar 2026,1 Month,,,,
510110009,51011,UAQ BQ 1,Shakkeer,WHITE ZONE SUPERMARKET LLC - BRANCH 1,AL DHAID,0,1059.0,1259.41,758.1,336.0,734.48,424.84,677.8,278.48,110.4,599,374,534,3577.8,1506.65,0,Mar 2026,1 Month,,,,
510110010,51043,AJM BQ 2,Shakkeer,ADWAA AL MADINA,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,167.2,166.22,109.57,28,10,39,0.0,0.0,18,Sep 2025,7–12 Months,,,,
510110011,51011,UAQ BQ 1,Shakkeer,GOLDEN POINT FOODSTUFF TRADING LLC S P,AL DHAID,0,1452.0,11520.0,0.0,232.4,0.0,0.0,0.0,0.0,0.0,0,0,0,5247.96,2070.0,0,Mar 2026,1 Month,,,,
510110013,51011,UAQ BQ 1,Shakkeer,THE ENGLISH PRIVATE SCHOOL,AL DHAID,0,0.0,200.0,400.0,0.0,0.0,400.0,400.0,400.0,0.0,120,400,400,0.0,400.0,400,Feb 2026,1–3 Months,,,,
510110023,51011,UAQ BQ 1,Shakkeer,CAPITAL TRADING &MARKETING L.L.C,AL DHAID,0,0.0,2426.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6210.0,1575.0,0,Feb 2026,1–3 Months,,,,
510110034,51011,UAQ BQ 1,Shakkeer,DARAYSH TR SOLE PROPRITORSHIP L.L.C,AL DHAID,0,189.75,517.5,517.5,138.0,0.0,327.75,0.0,0.0,138.0,138,0,138,1138.5,845.25,0,Mar 2026,1 Month,,,,
510110045,51043,AJM BQ 2,Shakkeer,ZALAL F/S,AL DHAID,0,0.0,0.0,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Jan 2026,1–3 Months,,,,
510110054,51043,AJM BQ 2,Shakkeer,AL JIHAD FOOD STUFF,AL DHAID,0,0.0,7932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Feb 2026,1–3 Months,,,,
510110056,51011,UAQ BQ 1,Shakkeer,ZAINAB SUPERMARKET,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,128,0,0.0,0.0,85,May 2025,7–12 Months,,,,
510110062,51043,AJM BQ 2,Habeeb Abdulkader,HADEEQ AL MADEENA S/M,AL DHAID,0,0.0,0.0,0.0,112.0,642.8,982.4,1046.8,1395.2,1044.8,1029,1258,1068,419.2,431.2000000000001,391,Dec 2025,4–6 Months,,,,
510110064,51011,UAQ BQ 1,Shakkeer,02 HYPER MARKET,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.60000000000002,421.16,532,807,564,741.72,648.84,681,Aug 2025,7–12 Months,,,,
510110069,51011,UAQ BQ 1,Shakkeer,NEW ZEENATH S/M,AL DHAID,0,0.0,0.0,20.0,386.4,20.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,215,Jan 2026,1–3 Months,,,,
510110083,51011,UAQ BQ 1,Shakkeer,AL ZAY ZAFOUNA,AL DHAID,0,0.0,0.0,0.0,0.0,260.08,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Nov 2025,4–6 Months,,,,
5101118,51044,SHJ BQ 1,Habeeb Abdulkader,ANFA GROCERY,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,98.84,0,259,70,0.0,0.0,106,Oct 2025,4–6 Months,,,,
5101172,51002,DXB PM 1,Nisamudheen,V FIVE STAR AL MADINA MINIMART LLC,AL DHAID,0,0.0,0.0,0.0,0.0,217.2,0.0,0.0,0.0,288.0,467,361,467,960.8,467.2000000000001,171,Nov 2025,4–6 Months,,,,
510118888,51011,UAQ BQ 1,Shakkeer,VR11 CASH CUSTOMER,AL DHAID,0,0.0,0.0,0.0,0.0,134.4,947.36,230.0,322.4,566.0,108,0,0,0.0,1046.8,349,Nov 2025,4–6 Months,,,,
510120005,51012,SHJ BQ 3,Habeeb Abdulkader,NASAR NELLOLY FOODSTUFF.TR.LLC,AL DHAID,0,0.0,0.0,20235.0,0.0,0.0,1035.0,0.0,0.0,1242.0,1035,0,0,5175.0,14400.0,0,Jan 2026,1–3 Months,,,,
510120011,51012,SHJ BQ 3,Habeeb Abdulkader,WAHATH AL MADINA SUPERMARKET,AL DHAID,0,194.0,1.2,0.0,0.0,0.0,0.0,6.0,10.8,0.0,0,4,1,0.0,4.0,285,Mar 2026,1 Month,,,,
510120012,51012,SHJ BQ 3,Habeeb Abdulkader,Rebou Bluedan Food Ind LLC,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,287,0.0,0.0,0,Apr 2025,7–12 Months,,,,
510120017,51012,SHJ BQ 3,Habeeb Abdulkader,JALEEL TR.L.L.C SHJ BR,AL DHAID,0,0.0,0.0,19200.0,207.0,0.0,0.0,2070.0,0.0,0.0,0,0,0,0.0,19200.0,0,Jan 2026,1–3 Months,,,,
510120019,51012,SHJ BQ 3,Habeeb Abdulkader,SILVER SEA GEN.TR. L.L.C,AL DHAID,0,1260.0,354.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1410.0,397.6,1764,Mar 2026,1 Month,,,,
510120021,51012,SHJ BQ 3,Habeeb Abdulkader,BLUE MART FRESH MINI MART LLC -SHJ.BR,AL DHAID,0,0.0,0.0,1628.4599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Jan 2026,1–3 Months,,,,
5101201,51011,UAQ BQ 1,Shakkeer,AZEEZ GROCERY,AL DHAID,0,149.6,0.0,20.0,20.0,0.0,0.0,0.0,0.0,117.6,0,0,0,0.0,0.0,0,Mar 2026,1 Month,,,,
510120155,51021,Ajm BQ-1,Habeeb Abdulkader,ZAKI SUPERMARKET,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.74,0,0,0,0.0,0.0,0,Jul 2025,7–12 Months,,,,
5101211,51002,DXB PM 1,Nisamudheen,AL SHAM FARMS TRADING LLC,AL DHAID,0,0.0,540.0,0.0,0.0,0.0,547.5,0.0,0.0,0.0,270,0,0,0.0,0.0,0,Feb 2026,1–3 Months,,,,
5101219,51002,DXB PM 1,Nisamudheen,AL NAJM AL WAHAJ FOODSTUFF TR LLC,AL DHAID,0,227.62,0.0,0.0,0.0,0.0,544.3599999999999,0.0,1326.72,696.44,724,4375,1710,17610.04,2080.0,2686,Mar 2026,1 Month,,,,
5101258,51047,FUJ BQ,Shakkeer,SHAWKAH GROCERY,AL DHAID,0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0,117,89,0.0,70.4,0,Dec 2025,4–6 Months,,,,
5101262,51013,RAK BQ,Shakkeer,AL SINYAR SUPERMARKET,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0,0,0,57.5,34.4,76,Sep 2025,7–12 Months,,,,
5101263,51013,RAK BQ,Shakkeer,Al Sagheer Grocery,AL DHAID,0,137.6,503.32,130.0,93.8,464.36,135.2,111.6,296.0,0.0,0,70,0,0.0,55.2,48,Mar 2026,1 Month,,,,
5101267,51047,FUJ BQ,Habeeb Abdulkader,AL JARNAS GROCERY,AL DHAID,0,324.79999999999995,212.0,178.4,269.2,130.4,459.84,241.28,130.88,190.48,89,173,387,190.04,151.98000000000002,101,Mar 2026,1 Month,,,,
5101276,51047,FUJ BQ,Habeeb Abdulkader,SHAMRA GROCERY,AL DHAID,0,36.0,0.0,0.0,306.4,0.0,0.0,172.0,0.0,0.0,139,48,21,118.2,0.0,16,Mar 2026,1 Month,,,,
5101278,51047,FUJ BQ,Habeeb Abdulkader,AL HURIYA GROCERY,AL DHAID,0,232.0,92.04,344.0,559.1999999999999,160.0,0.0,272.1,0.0,0.0,91,80,80,0.0,0.0,149,Mar 2026,1 Month,,,,
510128888,51012,SHJ BQ 3,Habeeb Abdulkader,VR12 CASH CUSTOMER,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1326,0.0,0.0,0,Apr 2025,7–12 Months,,,,
510130012,51013,RAK BQ,Shakkeer,ROWAQ GRO,AL DHAID,0,490.38000000000005,495.52,644.4399999999999,594.04,343.68,734.8399999999999,354.5,862.74,545.86,705,228,0,329.6,179.6,442,Mar 2026,1 Month,,,,
510130015,51013,RAK BQ,Shakkeer,SPARK HYPER MARKET,AL DHAID,0,0.0,11738.499999999998,0.0,938.83,938.53,0.0,680.0,54.4,542.05,78,510,0,847.0999999999999,7375.6,1796,Feb 2026,1–3 Months,,,,
510130019,51013,RAK BQ,Shakkeer,BATEEN SM,AL DHAID,0,0.0,0.0,59.1,82.8,0.0,38.0,618.8,154.8,407.12000000000006,301,305,143,61.4,34.4,47,Jan 2026,1–3 Months,,,,
510130020,51013,RAK BQ,Shakkeer,BABO GRO,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,0.0,0,0,0,0.0,0.0,83,Aug 2025,7–12 Months,,,,
510130029,51013,RAK BQ,Shakkeer,CITY HILLS HYPER MARKET LLC,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190,3897.27,95.8,0,Apr 2025,7–12 Months,,,,
510130031,51013,RAK BQ,Shakkeer,MUWAIZAH GRO,AL DHAID,0,10.4,75.19999999999999,24.0,101.6,33.02,74.0,322.26000000000005,74.0,20.0,42,42,48,0.0,0.0,64,Mar 2026,1 Month,,,,
510130033,51013,RAK BQ,Shakkeer,METRO SUPERMARKET,AL DHAID,0,0.0,0.0,98.4,162.8,319.77,203.9,356.70000000000005,530.5999999999999,95.8,510,158,505,761.1,1125.45,469,Jan 2026,1–3 Months,,,,
510130040,51013,RAK BQ,Shakkeer,AL QAWAS GRO,AL DHAID,0,0.0,98.1,144.20000000000002,36.0,12.0,46.4,0.0,0.0,0.0,75,68,216,324.0,72.4,54,Feb 2026,1–3 Months,,,,
510130041,51013,RAK BQ,Shakkeer,SUNSET GRO,AL DHAID,0,119.20000000000002,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,57,57,113.6,246.0,143,Mar 2026,1 Month,,,,
510130042,51013,RAK BQ,Shakkeer,ALSHABAB FOODSTUFF TRADING,AL DHAID,0,472.8,4788.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Mar 2026,1 Month,,,,
510130044,51013,RAK BQ,Shakkeer,AL MYANI TRADING,AL DHAID,0,0.0,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Feb 2026,1–3 Months,,,,
510130052,51013,RAK BQ,Shakkeer,JALEEL TRADERS LLC- RAK BRANCH,AL DHAID,0,0.0,0.0,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,4287.4,0,Jan 2026,1–3 Months,,,,
510130053,51013,RAK BQ,Shakkeer,WAQAS GRO,AL DHAID,0,0.0,0.0,12.0,15.5,0.0,107.6,34.5,38.1,106.4,126,0,0,0.0,185.2,149,Jan 2026,1–3 Months,,,,
510130054,51013,RAK BQ,Shakkeer,JASEEM GRO,AL DHAID,0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,50.0,106.0,132,0,105,0.0,50.0,0,Dec 2025,4–6 Months,,,,
510130057,51013,RAK BQ,Shakkeer,AL SAAD GRO,AL DHAID,0,0.0,0.0,0.0,182.4,37.95,6.0,43.75,172.85000000000002,0.0,0,348,85,114.4,54.4,34,Dec 2025,4–6 Months,,,,
510130109,51013,RAK BQ,Shakkeer,AL ALAM GROCERY,AL DHAID,0,201.6,52.0,246.4,228.8,0.0,228.4,254.4,208.8,206.8,18,108,219,308.0,80.0,314,Mar 2026,1 Month,,,,
510130113,51013,RAK BQ,Shakkeer,AL MASHHOUR GROCERY,AL DHAID,0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,54,Mar 2026,1 Month,,,,
510130114,51013,RAK BQ,Shakkeer,MOHAMMED NASIR GROCERY,AL DHAID,0,0.0,0.0,0.0,112.75,0.0,9.35,34.4,106.4,106.72,243,125,124,36.0,70.4,122,Dec 2025,4–6 Months,,,,
510130126,51013,RAK BQ,Shakkeer,ALHANEYA GROCERY,AL DHAID,0,0.0,29.55,0.0,0.0,0.0,0.0,5.75,0.0,17.6,143,42,0,0.0,0.0,0,Feb 2026,1–3 Months,,,,
510130130,51013,RAK BQ,Shakkeer,Al Zabayen Grocery,AL DHAID,0,630.0,545.72,254.88,355.2,203.5,295.6,191.2,278.8,218.8,355,281,130,174.6,259.2,24,Mar 2026,1 Month,,,,
510130133,51013,RAK BQ,Shakkeer,Safar Grocery,AL DHAID,0,0.0,0.0,0.0,235.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Dec 2025,4–6 Months,,,,
5101305,51047,FUJ BQ,Shakkeer,DANA HATTA DEPARTMENT STORE L.L.C,AL DHAID,0,20.0,0.0,4108.4,26.0,237.6,0.0,390.4,1001.3,372.54,238,458,0,0.0,3176.7,178,Mar 2026,1 Month,,,,
